UNIT_ID,FIRE_NAME,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,SHAPE_Length,SHAPE_Area
San Bernadino County,ELM,2009-07,2009/07/07 00:00:00+00,9.0,350.0,348.35818,5696.7255992453,2051128.45063184
San Bernadino County,COTTONWOOD,2009-08,2009/08/31 00:00:00+00,9.0,2409.0,2410.6177,20211.929709148,14146047.7231668
San Bernadino County,SHEEP,2009-10,2009/10/24 00:00:00+00,9.0,7128.0,7237.873,64242.8704005976,43036315.3487729
San Bernardino County,BASELINE,2009-06,2009/06/07 00:00:00+00,8.0,45.0,43.896996,2859.67168935545,259863.218963129
San Bernardino County,BUCKLEY,2009-03,2009/03/22 00:00:00+00,7.0,46.0,45.448547,4224.0206866315,291574.134966726
San Bernardino County,CRAFTON,2009-09,2009/09/27 00:00:00+00,14.0,347.0,348.14163,7059.77873785117,2057273.48126626
San Bernardino County,FORT,2009-02,2009/02/07 00:00:00+00,18.0,945.0,943.448,24615.5937153102,5983567.13645578
San Bernardino County,OAK GLEN 3,2009-08,2009/09/10 00:00:00+00,7.0,1159.0,983.24152,17289.7331076371,5809257.76824156
San Bernardino County,PARK 2,2009-05,2009/05/08 00:00:00+00,14.0,75.0,72.866341,3695.73455102502,430601.90346369
San Bernardino County,PENDLETON,2009-08,2009/09/03 00:00:00+00,7.0,860.0,838.70105,10927.6869045395,4954291.31572752
Monterey - San Benito County,BRYSON,2009-08,2009/08/28 00:00:00+00,15.0,,2256.8281,15661.5937731455,13934634.9342816
Monterey - San Benito County,CHALONE,2009-06,2009/06/11 00:00:00+00,10.0,,65.139656,3179.58167391587,408126.770125163
Monterey - San Benito County,GLORIA,2009-08,2009/09/08 00:00:00+00,9.0,,6435.9517,35486.3357293281,40347179.4489087
Monterey - San Benito County,INTERLAKE,2009-06,2009/06/04 00:00:00+00,11.0,30.0,30.361389,1994.35473173418,187262.139588426
Monterey - San Benito County,SARGENTS,2009-06,2009/06/27 00:00:00+00,2.0,21.0,23.95738,1867.99944842242,148446.442995429
Monterey - San Benito County,SARGENTS 2,2009-06,2009/06/13 00:00:00+00,11.0,34.0,33.990757,3136.47257889363,210253.66719155
Butte County,JORDAN,2009-07,2009/07/16 00:00:00+00,5.0,,24.432167,1691.60557093477,167845.611131683
Riverside County,LAMB,2009-07,2009/07/11 00:00:00+00,10.0,288.0,288.13632,5976.88046442745,1695475.52955782
Riverside County,MIDWAY,2009-04,,2.0,112.0,111.60974,9325.06184857174,639700.67692942
Riverside County,QUAIL,2009-07,2009/07/02 00:00:00+00,14.0,39.0,38.68639,2048.34771692924,227594.402454
Riverside County,SPRINGS,2009-07,2009/07/28 00:00:00+00,14.0,71.0,71.069542,2795.61195564737,418891.65259504
Riverside County,WRANGLER,2009-07,2009/07/19 00:00:00+00,14.0,17.0,17.05299,1562.69687332507,99980.0206914822
San Diego County,ORTEGA 3,2009-09,2009/09/04 00:00:00+00,9.0,30.0,16.492697,1673.93641346664,96442.6213978437
San Mateo - Santa Cruz County,LOCKHEED,2009-08,2009/08/23 00:00:00+00,14.0,7817.0,7783.064,43587.2953667214,49581123.8502815
San Mateo - Santa Cruz County,LOMA,2009-10,2009/10/27 00:00:00+00,14.0,650.0,669.39673,10659.0785938372,4265112.68489776
Fresno - Kings County,AUBERY,2009-06,2009/06/02 00:00:00+00,3.0,31.0,31.319941,3117.37298211077,199071.789297411
Fresno - Kings County,BEAR,2009-09,2009/09/12 00:00:00+00,7.0,55.0,35.12801,2898.43539116812,221862.407638148
Fresno - Kings County,LODGE,2009-07,2009/07/30 00:00:00+00,14.0,35.0,30.243109,1944.18851180467,192411.454955984
Fresno - Kings County,MORGAN,2009-07,2009/07/13 00:00:00+00,7.0,29.0,29.257215,2668.65748913828,186016.185513824
Fresno - Kings County,PIEDRA,2009-05,2009/05/14 00:00:00+00,11.0,3.0,8.2265177,1110.725667535,51962.8534298682
Fresno - Kings County,SAND,2009-07,2009/07/10 00:00:00+00,2.0,17.0,17.277044,1451.74364332992,108959.508250356
Fresno - Kings County,VALLEY,2009-06,2009/06/11 00:00:00+00,7.0,44.0,43.963039,2421.43628252868,278388.741746383
Humboldt County,MILL CREEK 4,2009-10,2009/11/18 00:00:00+00,9.0,3689.0,2831.1252,28481.5814553888,20257383.8196295
Humboldt County,AHPAH,2009-09,2009/10/02 00:00:00+00,14.0,5.25,5.253993,840.009380842282,37882.8879842043
Humboldt County,FRENCH,2009-10,2009/10/02 00:00:00+00,14.0,42.0,27.424179,2351.48733505837,190101.581516872
Humboldt County,GOODMAN,2009-08,2009/08/25 00:00:00+00,2.0,12.0,12.50913,1284.04368186165,86583.0872642014
Humboldt County,ISLAND,2009-07,2009/08/02 00:00:00+00,10.0,40.3,40.265068,2332.44577264499,277860.421222151
Humboldt County,KNEELAND,2009-10,2009/10/09 00:00:00+00,1.0,27.0,25.67812,2491.54131555091,180778.173517805
Humboldt County,LITTLE,2009-01,2009/01/13 00:00:00+00,18.0,20.0,28.929811,2069.10845527032,205933.440417136
Humboldt County,PANTHER,2009-07,2009/07/17 00:00:00+00,14.0,12.0,5.2976446,920.588837963979,36930.1480592977
Humboldt County,PECWAN,2009-08,2009/08/06 00:00:00+00,14.0,12.0,9.8460159,1199.82427982316,70609.2181135659
Humboldt County,PRATT,2009-09,2009/09/11 00:00:00+00,2.0,140.0,141.96495,4968.54802128705,982890.712248803
Humboldt County,RANCH,2009-01,2009/01/16 00:00:00+00,18.0,100.0,124.53508,5074.82066541042,871677.072075685
Humboldt County,RIVER,2009-01,2009/01/14 00:00:00+00,5.0,32.0,33.315311,2065.85092077876,237095.57991377
Humboldt County,VALLEY,2009-01,2009/01/16 00:00:00+00,5.0,10.0,24.980028,2212.26629262879,177791.628242272
Humboldt County,WILSON BRANCH 1,2009-10,2009/10/14 00:00:00+00,14.0,280.0,34.7323,2391.05542087303,251800.443122345
Humboldt County,WILSON BRANCH 2,2009-10,2009/10/14 00:00:00+00,14.0,280.0,289.59784,6372.95430868313,2099764.77308774
Humboldt County,IAGUA,2009-10,2009/10/06 00:00:00+00,2.0,160.0,148.01093,7086.49182985428,1039850.10044755
Inyo County,N. GLASS,2009-07,2009/07/19 00:00:00+00,1.0,90.0,90.764107,4498.02899641318,588262.541080596
Inyo County,SPOOK,2009-07,2009/07/20 00:00:00+00,1.0,12.0,13.531772,1077.60976492259,85886.9546062196
Inyo County,FORKS,2009-07,2009/07/24 00:00:00+00,1.0,3268.0,2811.1316,27865.4137921864,18001008.9635267
Inyo County,BLACKJACK,2009-07,2009/08/25 00:00:00+00,1.0,271.0,270.8956,9006.57470667326,1718406.71238219
Siksiyou County,SIMS,2009-06,2009/06/23 00:00:00+00,9.0,170.0,169.81827,4719.04185811277,1240390.60665424
Siksiyou County,HARRINGTON,2009-08,2009/09/09 00:00:00+00,1.0,142.0,141.89778,6403.71468381621,1030437.30151684
Siksiyou County,REDROCK,2009-08,2009/09/04 00:00:00+00,9.0,1364.0,1736.9166,18533.6008727205,12566932.2832519
Siksiyou County,TENNANT,2009-07,2009/07/24 00:00:00+00,2.0,3226.0,3183.8369,26482.7183800226,23133483.4082919
Kern County,BEAR,2009-10,2009/10/29 00:00:00+00,14.0,237.0,236.95506,5749.57536604212,1442517.41492664
Kern County,BITTER,2009-05,2009/05/31 00:00:00+00,10.0,370.0,353.00284,6374.2970890333,2162089.22335649
Kern County,BLUE,2009-06,2009/06/29 00:00:00+00,10.0,18.0,17.202114,2292.07868190669,103884.202506937
Kern County,BRECKENRIDGE,2009-04,2009/04/24 00:00:00+00,14.0,10.0,14.439046,1387.87356613647,88087.4283454767
Kern County,CAMERON,2009-07,2009/07/06 00:00:00+00,14.0,233.0,208.32185,10195.4370373534,1260683.56820204
Kern County,FOREST,2009-08,2009/08/29 00:00:00+00,14.0,11.0,10.831419,1363.19128470132,65618.8849253902
Kern County,FRANK,2009-05,2009/05/26 00:00:00+00,2.0,160.0,168.59152,9718.18389010102,1037831.99245335
Kern County,HIGHWAY 178,2009-09,2009/09/29 00:00:00+00,14.0,15.0,15.600183,1755.85725474015,95890.1809092526
Kern County,KECKS,2009-05,2009/05/17 00:00:00+00,14.0,30.0,29.514509,2318.24274287199,181646.629563493
Kern County,OAK,2009-05,2009/05/13 00:00:00+00,11.0,20.0,30.854942,1972.51308136594,186780.164624151
Kern County,PARKWAY,2009-06,2009/06/22 00:00:00+00,11.0,690.0,689.9021,11131.4334737717,4166219.88464499
Kern County,PERRY,2009-07,2009/07/10 00:00:00+00,7.0,24.0,25.419521,1746.75164127288,156129.522992293
Kern County,RANCHO,2009-10,2009/10/05 00:00:00+00,14.0,11.5,11.525668,1104.92822291034,69654.4712974199
Kern County,RIDGE,2009-08,2009/08/10 00:00:00+00,10.0,10.0,10.195047,1318.39079503587,61523.1304401383
Kern County,ROCKY,2009-06,2009/06/24 00:00:00+00,15.0,200.0,188.38551,6366.90650225697,1141091.00786656
Kern County,ROUND,2009-05,2009/05/09 00:00:00+00,10.0,89.0,89.265854,3974.73658220967,545893.073545372
Kern County,ROUND,2009-06,2009/06/24 00:00:00+00,10.0,175.0,277.98856,7915.59539347499,1701062.66574501
Kern County,SCHOOL,2009-08,2009/08/24 00:00:00+00,10.0,63.0,66.585182,3326.4387298158,401177.576358228
Kern County,SLUMP,2009-06,2009/06/18 00:00:00+00,14.0,15.0,50.109375,3312.33931133797,306114.271787216
Kern County,WILLOW,2009-08,2009/08/15 00:00:00+00,14.0,101.0,82.141602,3254.14396649704,497203.416505767
Kern County,WOFFORD COMPLEX,2009-08,2009/08/31 00:00:00+00,10.0,10.0,25.520113,3599.39044644017,156893.150985307
Los Angeles County,TERREBONNE,2009-06,2009/06/04 00:00:00+00,1.0,10.0,19.085573,1661.21633402609,113035.407064086
Los Angeles County,CANYON,2009-07,2009/07/19 00:00:00+00,2.0,27.0,38.449986,2805.92329036839,229861.412805971
Los Angeles County,HILLSIDE,2009-09,2009/09/26 00:00:00+00,14.0,50.0,96.745575,4193.74824484198,580169.790815224
Los Angeles County,VALLEY,2009-05,2009/05/18 00:00:00+00,3.0,100.0,130.80386,8231.90349016893,785236.501732952
Los Angeles County,GRAVE,2009-05,2009/05/28 00:00:00+00,14.0,56.0,262.08893,6644.86405017172,1571855.67111244
Los Angeles County,G,2009-06,2009/06/04 00:00:00+00,14.0,126.0,215.08325,12354.7226401133,1291989.65916883
Los Angeles County,PARK,2009-07,2009/07/14 00:00:00+00,8.0,1.5,1.5029616,334.877845197266,8913.56924370076
Los Angeles County,STATE PARK,2009-06,2009/06/29 00:00:00+00,14.0,141.0,141.55272,5270.82969999476,851431.773828581
Los Angeles County,GOLF,2009-07,2009/07/11 00:00:00+00,14.0,40.0,88.330818,3301.19336201053,530483.04671838
Los Angeles County,MARSHALL,2009-07,2009/07/12 00:00:00+00,14.0,90.0,14.134872,2524.2570774131,83724.8652626511
Los Angeles County,SLOAN,2009-07,2009/07/17 00:00:00+00,10.0,55.0,81.811424,5258.0579915046,488611.831807738
Los Angeles County,PV,2009-08,2009/08/28 00:00:00+00,11.0,238.0,234.27678,8423.82123243287,1374980.14797852
Los Angeles County,DIAMOND,2009-11,2009/11/04 00:00:00+00,10.0,50.0,155.28372,9153.25483766504,917125.002092219
Los Angeles County,EE RANCH,2009-05,2009/05/09 00:00:00+00,2.0,20.0,20.132765,1224.00757157741,119189.84536001
Los Angeles County,MT ST MARYS,2009-07,2009/07/08 00:00:00+00,2.0,80.0,35.073673,2833.72445613219,207474.721200042
Los Angeles County,ROMDELL,2009-08,2009/08/22 00:00:00+00,14.0,5.4,5.4284015,839.891315100983,32154.8071522829
Lassen - Modoc County,DAY,2009-08,2009/08/30 00:00:00+00,2.0,853.0,852.80383,14119.6686490011,6081995.50534731
Lassen County,SUGARLOAF,2009-08,2009/08/12 00:00:00+00,1.0,9356.0,9354.167,55431.2070457613,65933259.3390291
Lassen County,BUTTE FIRE,2009-01,2009/02/08 00:00:00+00,1.0,48.0,43.599163,2572.09688958709,308116.626011191
Lassen County,BROWN,2009-01,2009/01/08 00:00:00+00,1.0,1865.0,1833.1639,16921.8112486497,12971819.5671635
Lassen County,WHALEBACK,2009-08,2009/08/09 00:00:00+00,1.0,36.0,35.620335,3950.0278930776,250674.946857398
Lassen County,PRISON,2009-08,2009/08/02 00:00:00+00,1.0,175.0,175.00938,8067.01756131213,1233131.74342705
Lassen County,BUTTE,2009-08,2009/08/04 00:00:00+00,1.0,,45.499912,2540.27238905818,321492.71136016
Sonoma Lake - Napa County,OASIS,2009-09,2009/09/13 00:00:00+00,4.0,1500.0,1574.9821,17140.083112635,10552017.1171114
Sonoma Lake - Napa County,PINE,2009-09,2009/09/25 00:00:00+00,14.0,178.0,199.69453,5072.5693574269,1330941.18053621
Sonoma Lake - Napa County,RUMSEY,2009-06,2009/07/02 00:00:00+00,2.0,716.0,677.44049,10371.9529885884,4535760.71935448
Santa Barbara County,LOCKWOOD,2009-04,2009/04/22 00:00:00+00,9.0,42.0,33.804157,2397.83288440904,203346.341869133
Santa Barbara County,SULPHUR,2009-07,2009/07/20 00:00:00+00,9.0,343.0,468.48035,7681.68968053592,2811633.46819647
Santa Barbara County,PONDEROSA,2009-08,2009/08/13 00:00:00+00,9.0,458.0,351.24146,6028.12892713417,2175753.64491902
Santa Barbara County,LA BREA,2009-08,2009/08/22 00:00:00+00,9.0,91622.0,97815.312,115117.609761201,590394008.943519
Santa Barbara County,YELLOWJACKET,2009-11,2009/11/18 00:00:00+00,2.0,15.6,14.715815,1555.43791406493,88360.842890139
San Diego County,ORTEGA 2,2009-07,2009/07/31 00:00:00+00,2.0,21.0,11.61811,994.863110693068,67563.8979920952
Modoc County,FLAT,2009-07,2009/08/03 00:00:00+00,1.0,62.0,62.11282,3491.00666595642,443254.249085366
Modoc County,UPPER,2009-07,2009/08/05 00:00:00+00,1.0,35.0,34.90662,3409.81032859648,252229.958619405
Modoc County,GROUSE,2009-08,2009/08/02 00:00:00+00,1.0,19.0,19.440561,1601.97639263602,140126.760508734
Modoc County,RAIL,2009-08,2009/08/01 00:00:00+00,1.0,65.0,68.263649,3601.94528879053,494213.342224875
Madera - Mariposa County,49,2009-07,2009/07/27 00:00:00+00,14.0,52.0,51.819225,2171.10144255071,335409.97494851
Lake County,SUMMIT,2009-08,2009/08/25 00:00:00+00,4.0,287.0,287.07285,8807.23231277063,1945841.90564696
San Diego County,PALA 4,2009-05,2009/05/25 00:00:00+00,14.0,121.0,106.11539,4424.33659305077,617289.386498136
San Diego County,CHECKPOINT,2009-09,2009/09/04 00:00:00+00,9.0,50.0,43.857178,2567.37888467243,250941.365313742
San Diego County,WILLOW 3,2009-05,2009/05/23 00:00:00+00,14.0,60.0,54.524658,3016.04491915017,312956.279969932
Yuba County,BASELINE,2009-06,2009/06/07 00:00:00+00,14.0,48.0,47.655838,2645.35684528747,317595.013645985
Yuba County,BEALE,2009-08,2009/08/28 00:00:00+00,14.0,281.0,281.34439,7140.41239506603,1895186.06443842
Yuba County,DYER,2009-07,2009/07/20 00:00:00+00,14.0,262.0,262.27744,7426.52686970562,1747394.70078116
Yuba County,FIDDYMENT,2009-07,2009/07/05 00:00:00+00,14.0,70.0,70.4869,3879.69004133049,470497.921967638
Yuba County,FORESTHILL,2009-08,2009/08/28 00:00:00+00,14.0,10.0,9.6881485,1499.84312825158,64860.4945749256
Yuba County,FORTY NINE,2009-08,2009/08/31 00:00:00+00,7.0,343.0,343.3381,9451.56622129648,2300898.36621263
Yuba County,MAGNOLIA,2009-09,2009/09/12 00:00:00+00,11.0,20.0,21.28702,2642.53890349517,142991.67220534
Yuba County,MAMMOTH,2009-07,2009/07/16 00:00:00+00,9.0,643.0,642.64557,10684.3459080727,4304090.59598942
Yuba County,MANZANITA,2009-07,2009/07/25 00:00:00+00,14.0,10.0,10.356378,1578.31321371299,69392.2101953397
Yuba County,MCCOURTNEY,2009-09,2009/09/29 00:00:00+00,14.0,10.0,9.326889,1297.58154955514,62510.2655345239
Yuba County,NELSON,2009-06,2009/06/25 00:00:00+00,7.0,71.0,71.272026,3163.88613536986,476600.147628429
Yuba County,RIVERBOTTOM,2009-03,2009/03/31 00:00:00+00,14.0,82.0,83.006935,3610.14295854457,559400.085605605
Yuba County,SPRING,2009-07,2009/07/20 00:00:00+00,14.0,17.0,17.004725,1520.39407889568,114920.294729321
Yuba County,SUNSET,2009-09,2009/09/30 00:00:00+00,10.0,92.0,93.791763,6556.75721646521,625997.279206618
Yuba County,WEST WISE,2009-05,2009/05/25 00:00:00+00,14.0,16.0,15.640191,1598.19275504845,104733.085619517
Yuba County,YUBA,2009-08,2009/08/20 00:00:00+00,11.0,3829.0,3828.6321,26961.8019089027,25936609.5709669
Shasta County,DODGE,2009-08,2009/08/01 00:00:00+00,1.0,81.5,81.567268,5877.39401331473,579256.568861323
Shasta County,MENDIBOUREAU,2009-08,2009/08/01 00:00:00+00,1.0,1500.0,1426.4502,29736.3766710717,10137681.0502138
Shasta County,SNOWSTORM,2009-07,2009/08/02 00:00:00+00,1.0,17.6,17.631594,1986.62036448842,124148.026701744
Orange County County,SAN JUAN,2009-08,2009/08/13 00:00:00+00,9.0,15.0,7.6668749,919.142012038149,44780.3999672413
Orange County County,ORTEGA,2009-11,2009/11/17 00:00:00+00,2.0,145.0,141.97768,4425.90302171905,828778.531798897
Plumas County,MILFORD GRADE,2009-04,2009/04/22 00:00:00+00,1.0,226.0,284.45166,6427.14047453838,1970143.69376888
Plumas County,HOWLAND,2009-07,2009/07/20 00:00:00+00,4.0,144.0,154.48994,4403.27301912951,1057224.54015701
Plumas County,SADDLE,2009-08,2009/08/03 00:00:00+00,9.0,25.0,37.511421,1957.83122740791,256298.335198682
Plumas County,ELEPHANT,2009-08,2009/08/31 00:00:00+00,9.0,445.0,274.02045,7690.29600761387,1884384.64280198
Plumas County,SILVER,2009-09,2009/09/27 00:00:00+00,9.0,307.0,310.57007,10399.9665284236,2141144.09258385
Riverside County,BLUFF2,2009-09,2009/09/11 00:00:00+00,9.0,125.0,140.04173,4430.76823296853,825821.787194229
Riverside County,DE LUZ,2009-07,2009/07/03 00:00:00+00,14.0,94.0,93.477257,3220.43875657103,545494.625403904
Riverside County,GRANDE IC,2009-03,2009/03/03 00:00:00+00,5.0,77.0,67.66906,2412.95837096221,394697.846264141
Riverside County,RABBIT,2009-07,2009/07/08 00:00:00+00,9.0,85.0,59.531952,4125.863635273,350906.356057503
Riverside County,VAIL,2009-09,2009/09/20 00:00:00+00,10.0,796.0,398.35291,9598.63376044152,2322578.21555221
Riverside County,TRAM,2009-04,2009/04/03 00:00:00+00,9.0,50.0,49.938076,3399.73939841322,293774.892134541
Riverside County,BANNING,2009-10,2009/10/03 00:00:00+00,9.0,15.0,22.35841,2285.20711136445,131629.94444125
Santa Barbara County,JESUSITA,2009-05,2009/05/17 00:00:00+00,2.0,8733.0,8733.9961,49390.5839687003,52134060.8318489
Santa Barbara County,PALMER,2009-08,2009/08/13 00:00:00+00,2.0,140.0,139.97726,5143.04185692462,841654.528642032
Santa Barbara County,ALISO,2009-05,2009/05/25 00:00:00+00,5.0,350.0,423.25168,6579.80262022419,2553337.93525594
Santa Clara County,CORRAL,2009-08,2009/08/20 00:00:00+00,9.0,12200.0,12242.761,42819.1665114139,79048966.9926926
Santa Clara County,EXPLOSIVES,2009-06,2009/06/19 00:00:00+00,11.0,2163.0,1988.6809,26705.4570880606,12866747.8665186
Santa Clara County,PACHECO,2009-08,2009/09/14 00:00:00+00,10.0,1600.0,1688.5941,17913.5888249209,10741559.9110067
Santa Clara County,MUSTANG,2009-05,2009/05/16 00:00:00+00,5.0,570.0,764.47168,10676.0199285409,4891455.07504915
Trinity County,TRINITY,2009-07,2009/07/26 00:00:00+00,1.0,130.0,391.45065,6871.3865671151,2789269.31259504
Trinity County,REDSPOT,2009-07,2009/07/26 00:00:00+00,1.0,1120.0,1129.5363,28030.0947465625,8071282.35980417
Trinity County,JONES,2009-07,2009/10/18 00:00:00+00,1.0,37.0,39.09988,2321.68065586533,277009.439835111
Trinity County,LOWER,2009-07,2009/08/01 00:00:00+00,1.0,10.0,16.236252,1319.36420372787,115026.742073393
Trinity County,SWIFT,2009-09,2009/09/29 00:00:00+00,9.0,28.0,15.41852,2040.93336740962,109587.140608083
Shasta - Trinity County,HOPEFUL,2009-04,2009/04/18 00:00:00+00,5.0,12.0,10.651241,1346.6841739625,74632.6770408072
Shasta - Trinity County,GOOSE,2009-08,2009/10/20 00:00:00+00,1.0,3449.0,3948.9065,30723.7096482849,28060444.7553754
Shasta - Trinity County,CHALK,2009-08,2009/09/01 00:00:00+00,1.0,6923.0,6846.6196,42011.416725319,48670693.0625798
Shasta - Trinity County,BACKBONE,2009-08,2009/08/05 00:00:00+00,1.0,85.0,149.12744,5936.55051965233,1052644.64989842
Shasta - Trinity County,WILD,2009-08,2009/08/26 00:00:00+00,7.0,60.5,26.817837,2858.12456551021,188235.123597869
Shasta - Trinity County,09 SHU LIGHTNING COMPLEX,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,0.7589066,303.959112922769,5421.59639692804
Shasta - Trinity County,09 SHU LIGHTNING COMPLEX,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,19.295338,2317.95532041969,137060.560372355
Shasta - Trinity County,CASSEL,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,6098.186,31451.8928401869,43292511.9436902
Shasta - Trinity County,CAVE,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,23.707882,1944.68789229655,168578.975563747
Shasta - Trinity County,CLARK,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,3.643851,658.41832806454,25996.9705091582
Shasta - Trinity County,GOMEZ,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,424.78989,12759.3571915925,3023881.90084988
Shasta - Trinity County,VENTURE,2009-08,2009/08/17 00:00:00+00,1.0,17623.0,1.2883421,421.695539877114,9162.98547405577
Shasta - Trinity County,COFFIN,2009-08,2009/08/14 00:00:00+00,7.0,1200.0,1098.5187,16883.600481307,7738675.70496197
Shasta - Trinity County,EAST FORK,2009-01,,,,7.5184565,1164.1533107775,52619.9824095545
Shasta - Trinity County,JERUSALEM,2009-01,,,,29.674118,1957.26118475775,207709.344136848
Siskiyou County,BLACK,2009-09,2009/09/06 00:00:00+00,7.0,103.0,103.36531,4419.49779506785,755139.582121305
Siskiyou County,AGER,2009-07,2009/07/05 00:00:00+00,9.0,3.0,3.3547523,708.77419656641,24426.3344469152
Siskiyou County,COVE,2009-10,2009/10/09 00:00:00+00,5.0,6.0,6.1982527,863.891113789748,44970.4375492114
Siskiyou County,OMEGA,2009-07,2009/07/09 00:00:00+00,2.0,40.0,40.119373,2282.67870514372,293083.400630114
Siskiyou County,PERCH,2009-03,2009/03/24 00:00:00+00,5.0,64.0,59.491119,5001.08438813722,435146.724098406
San Luis Obispo County,CHOLAME,2009-07,2009/07/07 00:00:00+00,10.0,,0.82820851,622.944282007176,5101.16805084266
San Luis Obispo County,CLARK,2009-04,2009/04/28 00:00:00+00,2.0,23.0,23.422054,1769.2388857293,143767.058737829
San Luis Obispo County,HIGHWAY,2009-11,2009/11/08 00:00:00+00,11.0,85.0,83.740402,3857.67246028252,505977.180048939
San Luis Obispo County,LAKE,2009-07,2009/07/20 00:00:00+00,11.0,123.0,123.06409,6171.22527977613,757834.740898047
San Luis Obispo County,NACIMIENTO,2009-07,2009/07/23 00:00:00+00,14.0,42.0,42.800919,2671.33504433212,262949.898324199
Fresno County,CHINA COMPLEX,2009-06,2009/06/03 00:00:00+00,1.0,94.0,94.071671,5865.73287478236,576190.895300334
